SecCode,File,ProposalName,ProposalContent,ProposalCandidate,ProposalResult,ProposalVote
96870,96870_20240704.htm,第３号議案,"監査役１名選任の件
監査役として、内山郁夫を選任する。",内山　郁夫,可決,99.9
96870,96870_20240704.htm,第４号議案,"取締役及び従業員に対するストック・オプションとしての新株予約権発行承認の件
会社法第236条、同第238条及び第239条の規定に基づき、当社の取締役（社外取締役を除く）及び従業員に対し、特に有利な条件をもってストック・オプションとして発行する新株予約権の募集事項の決定を、取締役会に委任する。",,可決,99.8
59520,59520_20240628.htm,第１号議案,剰余金処分の件,,可決,98.61
59520,59520_20240628.htm,第２号議案,取締役４名選任の件,佐藤　亮,可決,98.66
59520,59520_20240628.htm,第２号議案,取締役４名選任の件,山本　信之,可決,98.7
59520,59520_20240628.htm,第２号議案,取締役４名選任の件,三原　雄二,可決,98.66
59520,59520_20240628.htm,第２号議案,取締役４名選任の件,荻田　幸郁,可決,98.67
58020,58020_20240628.htm,第１号議案,剰余金処分の件,null,可決,98.56
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,松本正義,可決,89.29
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,井上　治,可決,95.8
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,羽藤秀雄,可決,98.89
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,西村　陽,可決,98.91
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,白山正樹,可決,98.95
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,宮田康弘,可決,98.95
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,佐橋稔之,可決,98.95
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,中島　成,可決,98.95
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,佐藤廣士,可決,99.58
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,土屋裕弘,可決,99.58
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,クリスティーナ・アメージャン,可決,99.59
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,渡辺捷昭,可決,94.93
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,堀場　厚,可決,96.73
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,緒方佳幸,可決,98.63
58020,58020_20240628.htm,第２号議案,取締役15名選任の件,川俣享子,可決,99.44
58020,58020_20240628.htm,第３号議案,監査役1名選任の件,上原理子,可決,99.62
58020,58020_20240628.htm,第４号議案,取締役賞与支給の件,null,可決,99.42
58020,58020_20240628.htm,第５号議案,取締役の報酬額改定の件,null,可決,99.68
58020,58020_20240628.htm,第６号議案,監査役の報酬額改定の件,null,可決,99.65
89440,89440_20241219.htm,第１号議案,"剰余金処分の件
期末配当に関する事項
当社普通株式１株につき金６円",,可決,98.18
89440,89440_20241219.htm,第２号議案,監査役１名選任の件,鈴木志津夫,可決,92.98
89440,89440_20241219.htm,第３号議案,会計監査人選任の件,南青山監査法人,可決,97.98
89440,89440_20241219.htm,第４号議案,"定款変更の件（赤字事業の中止）
「３年連続でセグメント赤字を出した事業はその継続を中止し、速やかに当該事業の終了に向けた措置を取るものとする。」という趣旨の条項を追加する",,否決,11.21
89440,89440_20241219.htm,第５号議案,"定款変更の件（自己株式の消却）
「株主総会は、会社法に規定する事項の外、自己株式の消却（消却する自己株式の種類及び種類ごとの数を含む。）に関する事項について決議することができる。」という趣旨の条項を追加する",,否決,12.37
89440,89440_20241219.htm,第６号議案,"自己株式消却の件
保有する自己株式のうち、600万株を消却する",,否決,11.0
93450,93450_20240401.htm,取締役４名選任の件,鈴木伸明を取締役に選任する,鈴木伸明,可決,97.3
93450,93450_20240401.htm,取締役４名選任の件,伊藤日加を取締役に選任する,伊藤日加,可決,97.32
93450,93450_20240401.htm,取締役４名選任の件,木村健を取締役に選任する,木村健,可決,97.39
93450,93450_20240401.htm,取締役４名選任の件,須田騎一朗を取締役に選任する,須田騎一朗,可決,97.25
41830,41830_20240626.htm,第１号議案,剰余金処分の件,,可決,99.11
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,淡輪敏,可決,95.74
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,橋本修,可決,95.66
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,芳野正,可決,97.84
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,中島一,可決,97.82
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,安藤嘉規,可決,98.01
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,馬渕晃,可決,98.68
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,三村孝仁,可決,98.67
41830,41830_20240626.htm,第２号議案,取締役８名選任の件,木原民,可決,99.07
41830,41830_20240626.htm,第３号議案,監査役１名選任の件,細見泰弘,可決,97.83
30670,30670_20241226.htm,第１号議案,定款の一部変更の件,null,可決,98.82
30670,30670_20241226.htm,第２号議案,取締役６名選任の件,坂本　大地,可決,96.2
30670,30670_20241226.htm,第２号議案,取締役６名選任の件,岩成　和子,可決,97.75
30670,30670_20241226.htm,第２号議案,取締役６名選任の件,良川　忠必,可決,97.89
30670,30670_20241226.htm,第２号議案,取締役６名選任の件,河原　庸仁,可決,96.44
30670,30670_20241226.htm,第２号議案,取締役６名選任の件,前田　豊司,可決,96.58
30670,30670_20241226.htm,第２号議案,取締役６名選任の件,梅原　美樹,可決,97.89
30670,30670_20241226.htm,第３号議案,監査役１名選任の件,大森　剛,可決,95.87
30670,30670_20241226.htm,第４号議案,会計監査人選任の件,null,可決,98.69
30670,30670_20241226.htm,第５号議案,当社取締役（社外取締役を含む。）及び監査役に対する譲渡制限付株式報酬制度に係る報酬決定の件,null,可決,95.0
30670,30670_20241226.htm,第６号議案,取締役に対するストックオプションとしての新株予約権に関する報酬等の額及び具体的な内容決定 の件,null,可決,94.85
30670,30670_20241226.htm,第７号議案,当社及び当社子会社の取締役、使用人及び社外協力者に対するストックオプションとしての新株予約権の募集事項の決定を当社取締役会に委任する件,null,可決,94.65
78000,78000_20241227.htm,第１号議案,取締役（監査等委員である取締役を除く。）４名選任の件,藤井愉三、藤井俊行、三井直美、米田康三,可決,96.63
78000,78000_20241227.htm,第１号議案,取締役（監査等委員である取締役を除く。）４名選任の件,藤井愉三、藤井俊行、三井直美、米田康三,可決,96.75
78000,78000_20241227.htm,第１号議案,取締役（監査等委員である取締役を除く。）４名選任の件,藤井愉三、藤井俊行、三井直美、米田康三,可決,96.71
78000,78000_20241227.htm,第１号議案,取締役（監査等委員である取締役を除く。）４名選任の件,藤井愉三、藤井俊行、三井直美、米田康三,可決,96.38
78000,78000_20241227.htm,第２号議案,監査等委員である取締役３名選任の件,阿部正典、山田昭、髙山昌茂,可決,96.66
78000,78000_20241227.htm,第２号議案,監査等委員である取締役３名選任の件,阿部正典、山田昭、髙山昌茂,可決,96.51
78000,78000_20241227.htm,第２号議案,監査等委員である取締役３名選任の件,阿部正典、山田昭、髙山昌茂,可決,96.7
78000,78000_20241227.htm,第３号議案,補欠監査等委員である取締役１名選任の件,佐藤勝男,可決,96.62
48250,48250_20240827.htm,第１号議案,剰余金の処分の件,,可決,99.46
48250,48250_20240827.htm,第２号議案,取締役６名選任の件,草開　千仁,可決,98.75
48250,48250_20240827.htm,第２号議案,取締役６名選任の件,石橋　知博,可決,99.06
48250,48250_20240827.htm,第２号議案,取締役６名選任の件,吉武　正憲,可決,98.94
48250,48250_20240827.htm,第２号議案,取締役６名選任の件,村木　茂,可決,99.09
48250,48250_20240827.htm,第２号議案,取締役６名選任の件,秋元　征紘,可決,99.03
48250,48250_20240827.htm,第２号議案,取締役６名選任の件,林　　いづみ,可決,99.18
22070,22070_20240627.htm,第１号議案,"剰余金処分の件。イ　株主に対する剰余金の配当に関する事項及びその総額：当社普通株式１株につき金15円　　総額253,752,135円。ロ　効力発生日：2024年６月27日",,可決,99.08
22070,22070_20240627.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,三矢益夫,可決,91.7
22070,22070_20240627.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,山崎潔,可決,95.86
22070,22070_20240627.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,内木裕之,可決,95.89
22070,22070_20240627.htm,第２号議案,取締役（監査等委員である取締役を除く。）４名選任の件,井尾哲也,可決,98.99
22070,22070_20240627.htm,第３号議案,監査等委員である取締役３名選任の件,和波宏隆,可決,99.01
22070,22070_20240627.htm,第３号議案,監査等委員である取締役３名選任の件,宮博則,可決,97.98
22070,22070_20240627.htm,第３号議案,監査等委員である取締役３名選任の件,宮本正司,可決,96.24
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,内野 弘幸,可決,99.28
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,田中 潤,可決,98.94
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,島澤 甲,可決,99.82
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,藤本 泰輔,可決,99.58
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,山澤 光太郎,可決,99.83
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,矢島 孝應,可決,99.02
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,岡田 俊輔,可決,84.72
44320,44320_20240531.htm,第１号議案,取締役８名選任の件,飯泉 香（戸籍名：目次 香）,可決,99.85
44320,44320_20240531.htm,第２号議案,取締役等に対する株式報酬等の内容一部改定の件,該当なし,可決,95.47
75250,75250_20240628.htm,第１号議案,剰余金の処分の件,,可決,99.74
75250,75250_20240628.htm,第２号議案,定款一部変更の件,,可決,99.72
75250,75250_20240628.htm,第３号議案,取締役(監査等委員である取締役を除く。)５名選任の件,安井　　卓,可決,88.12
75250,75250_20240628.htm,第３号議案,取締役(監査等委員である取締役を除く。)５名選任の件,柿森　英明,可決,93.14
75250,75250_20240628.htm,第３号議案,取締役(監査等委員である取締役を除く。)５名選任の件,川久保　昇,可決,98.46
75250,75250_20240628.htm,第３号議案,取締役(監査等委員である取締役を除く。)５名選任の件,芹川　康介,可決,98.58
75250,75250_20240628.htm,第３号議案,取締役(監査等委員である取締役を除く。)５名選任の件,大鉙　賢司,可決,98.5
75250,75250_20240628.htm,第４号議案,監査等委員である取締役の報酬額改定の件,,可決,99.42
19420,19420_20240628.htm,第１号議案,"剰余金処分の件
①１株につき金24円、総額4,905,050,784円
②効力発生日　2024年６月28日",,可決,99.4
19420,19420_20240628.htm,第２号議案,取締役12名選任の件,文挾誠一,可決,89.3
19420,19420_20240628.htm,第２号議案,取締役12名選任の件,仲摩俊男,可決,89.6
19420,19420_20240628.htm,第２号議案,取締役12名選任の件,飯田暢浩,可決,91.0
